Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,WHOLE FOODS MKT BEE CAVE ST1,12601 Hill Country Blvd,,Bee Cave,TX,78738,,888-758-4389,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.307388,-97.938035,10/29/2022,46369,2022-10-29 00:53:41 UTC,,,,10/2/2015,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,Smith & Associates,5306 Hollister St,,Houston,TX,77040,,,E,,Private,Employee use only,,,,,,12,,,Non-Networked,,GPS,29.84499,-95.505905,6/7/2021,46378,2022-05-12 21:32:49 UTC,P,,,2/15/2012,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
ELEC,City of Dallas,10011 Log Cabin Rd,,Dallas,TX,75253,,,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.653718,-96.628439,6/7/2021,47511,2022-02-10 19:42:29 UTC,LG,,,3/31/2012,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,
ELEC,City of Dallas,1020 Sargent Rd,,Dallas,TX,75203,,,E,,Private,24 hours daily for city employees,,,,,,5,,,Non-Networked,,200-8,32.74458,-96.781018,5/5/2022,47512,2022-05-05 20:22:04 UTC,LG,,,3/31/2012,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Greenville,6403 Interstate 30 E,,Greenville,TX,75402,,903-454-1930,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.104846,-96.102177,6/9/2020,47527,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Bert Ogden Nissan,721 N Jackson Rd,,McAllen,TX,78501,,956-631-6666,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,26.20814,-98.202844,6/9/2020,47533,2021-03-11 23:22:17 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Keating Nissan,333 Interstate 45 S,,Conroe,TX,77301,,936-760-2446,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,30.303153,-95.466768,3/7/2022,47866,2022-03-07 19:49:53 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Keating Nissan,333 Interstate 45 S,,Conroe,TX,77301,,936-760-2446,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.303153,-95.466768,3/7/2022,47867,2022-03-07 19:49:53 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Texas Nissan of Grapevine,1401 W State Highway 114,,Grapevine,TX,76051,,817-601-3600,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.928183,-97.09448,3/7/2022,48212,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Charlie Clark Nissan,3500 W Expressway 83,,Harlingen,TX,78552,,956-423-6975,E,,Private,,,,,,,1,,,Non-Networked,,200-9,26.186259,-97.734663,6/9/2020,48213,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Baker Nissan North,19630 Northwest Fwy,,Houston,TX,77065,,281-890-5656,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.913418,-95.611942,3/7/2022,48214,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Central Houston Nissan,2901 S Loop W,,Houston,TX,77054,,713-661-9955,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.676558,-95.422537,3/7/2022,48215,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,McDavid Nissan,11911 Gulf Fwy,,Houston,TX,77034,,713-941-0600,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.625565,-95.22531,6/9/2020,48216,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Mossy Nissan,12150 Katy Fwy,,Houston,TX,77079,,281-496-2200,E,,Private,,,,,,,1,,,Non-Networked,,GPS,29.785494,-95.60022,6/9/2020,48217,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Tom Peacock Nissan,15300 North Fwy,,Houston,TX,77090,,855-969-1871,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.990205,-95.423096,3/7/2022,48218,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Robbins Nissan,18711 Highway 59 N,,Humble,TX,77338,,281-446-3181,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.990275,-95.275606,6/9/2020,48219,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Katy Nissan,25550 Kingsland Blvd,,Katy,TX,77494,,281-305-8961,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.775354,-95.817237,6/9/2020,48222,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Bates Nissan,5501 E Central Texas Expy,,Killeen,TX,76543,,254-699-7181,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.078549,-97.692745,6/9/2020,48224,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Clear Lake Nissan,2150 Gulf Fwy,,League City,TX,77573,,281-557-5300,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.484543,-95.10255,6/9/2020,48227,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,AutoNation Nissan - Lewisville,1601 S Stemmons Fwy,,Lewisville,TX,75067,,972-420-9500,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.022937,-96.988337,3/7/2022,48228,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Patterson Nissan - Longview,3114 N Eastman Rd,,Longview,TX,75605,,903-758-4135,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.553772,-94.727241,6/9/2020,48230,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,McGavock Nissan,6312 Milwaukee Ave,,Lubbock,TX,79424,,806-783-8484,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.535048,-101.958266,6/9/2020,48231,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Trophy Nissan,5031 N Galloway Ave,,Mesquite,TX,75150,,972-613-2200,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.829838,-96.629967,3/7/2022,48233,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Twin City Nissan,10549 Highway 69,,Port Arthur,TX,77640,,409-727-2779,E,,Private,,,,,,,1,,,Non-Networked,,GPS,29.953433,-94.0071,6/9/2020,48238,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Courtesy Nissan,1777 N Central Expy,,Richardson,TX,75080,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.97135,-96.719803,3/7/2022,48239,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of McKinney,3800 S Central Expy,,McKinney,TX,75069,,214-544-4900,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.161606,-96.644662,3/7/2022,48241,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Round Rock Nissan,3050 N IH-35,,Round Rock,TX,78681,,512-244-8500,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.54205,-97.69265,6/9/2020,48242,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Jim Bass Nissan,4052 W Houston Harte Expy,,San Angelo,TX,76901,,325-949-4621,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.44646,-100.496244,6/9/2020,48243,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Gunn Nissan,750 NE Loop 410,,San Antonio,TX,78209,,888-693-8380,E,,Private,,,,,,,1,,,Non-Networked,,200-8,29.517253,-98.467365,6/9/2020,48244,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Ingram Park Nissan,6990 NW Loop 410,,San Antonio,TX,78238,,210-681-6300,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.457047,-98.625324,6/9/2020,48245,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,World Car Nissan,12908 IH-35 N,,San Antonio,TX,78233,,210-599-5959,E,,Private,,,,,,,1,,,Non-Networked,,GPS,29.556508,-98.34469,6/9/2020,48246,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of San Marcos,2980 S IH-35,,San Marcos,TX,78666,,512-353-5116,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.4963137,-97.6809454,6/9/2020,48247,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Sterling McCall Nissan,12230 Southwest Fwy,,Stafford,TX,77477,,281-243-8600,E,,Private,,,,,,,1,,,Non-Networked,,200-9,29.645808,-95.57612,3/7/2022,48249,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Garlyn Shelton Nissan,5420 Midway Dr,,Temple,TX,76502,,254-773-4828,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.079653,-97.410328,6/9/2020,48250,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Peltier Nissan,3201 W-SW Loop 323,,Tyler,TX,75701,,903-561-7300,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.31165413,-95.34249986,6/9/2020,48251,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Ancira Nissan,10835 IH-10 W,,San Antonio,TX,78230,,210-558-5001,E,,Private,,,,,,,1,,,Non-Networked,,GPS,29.543147,-98.57544,6/9/2020,48252,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Douglas Nissan,5605 Legendlake Pkwy,,Waco,TX,76712,,254-776-8016,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.495348,-97.160226,6/9/2020,48254,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Southwest Nissan,3050 Fort Worth Hwy,,Weatherford,TX,76087,,817-596-3811,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.7561,-97.705239,6/9/2020,48256,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Classic Nissan,2010 US Highway 75 N,,Denison,TX,75020,,903-463-9800,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.775328,-96.58308,6/9/2020,48285,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Casa Nissan,5855 Montana Ave,,El Paso,TX,79925,,915-772-1488,E,,Private,,,,,,,1,,,Non-Networked,,200-8,31.783928,-106.417267,6/9/2020,48287,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Nissan of Fort Worth,3451 W Loop 820 S,,Fort Worth,TX,76116,,817-560-9000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.721585,-97.478539,6/9/2020,48290,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,McGavock Nissan - Amarillo,4700 S Soncy Rd,,Amarillo,TX,79119,,806-354-3550,E,,Private,,,,,,,1,,,Non-Networked,,200-9,35.159354,-101.938937,6/9/2020,48316,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Don Davis Nissan,1320 E Interstate 20,,Arlington,TX,76018,,817-588-5475,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.676458,-97.087169,6/9/2020,48317,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Clay Cooley Nissan,4914 S IH-35,,Austin,TX,78745,,512-444-1400,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.206145,-97.759109,6/9/2020,48318,2021-03-11 23:22:17 UTC,P,,,1/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Town North Nissan,9160A Research Blvd,,Austin,TX,78758,,512-451-7411,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.374542,-97.731445,3/7/2022,48319,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Mike Smith Nissan,1515 Interstate 10 S,,Beaumont,TX,77701,,409-833-7100,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.062535,-94.133511,6/9/2020,48321,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Grubbs Nissan,310 Airport Fwy,,Bedford,TX,76022,,817-268-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.839339,-97.160994,3/7/2022,48322,2022-03-07 19:49:53 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,
ELEC,Douglass Nissan,1001 Earl Rudder Fwy S,,College Station,TX,77845,,979-764-7726,E,,Private,,,,,,,1,,,Non-Networked,,200-9,30.639201,-96.30671,6/9/2020,48323,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Ed Hicks Nissan,3000 S Padre Island Dr,,Corpus Christi,TX,78415,,361-854-1955,E,,Private,,,,,,,1,,,Non-Networked,,200-9,27.73082,-97.416019,6/9/2020,48325,2021-03-11 23:22:17 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Clay Cooley Nissan,39690 Lyndon B Johnson Fwy,,Dallas,TX,75237,,972-709-2000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.646784,-96.863492,3/7/2022,48326,2022-03-07 19:49:53 UTC,P,,,12/30/2010,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Johnson Space Center,2101 NASA Pkwy,,Houston,TX,77058,,,E,,Private,NASA fleet use only; Also accessible through chip keys,Proprietor Wright_Exp,,,,,1,,,Non-Networked,,GPS,29.567354,-95.101315,10/11/2022,48594,2022-10-11 18:56:12 UTC,FG,22,National Aeronautics and Space Administration,8/1/2012,,,,,J1772,US,,,,Privé,,private,,NASA,FED_GOV,,,,,,,,,,,,,,,,SOLAR,
ELEC,Oncor Electric,1201 S Sylvania Dr,,Dallas,TX,75218,,,E,,Private,Employee and visitor use only,,,,,,1,,,Non-Networked,,GPS,32.84368515,-96.69669,12/9/2021,49393,2022-05-17 12:36:06 UTC,P,,,8/31/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Oncor Electric,115 N Loop,,Irving,TX,75061,,,E,,Private,Employee and visitor use only,,,,,,2,,,Non-Networked,,GPS,32.81494141,-96.92226,8/4/2021,49394,2022-05-17 12:36:06 UTC,P,,,8/31/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Oncor Electric,2525 Story Rd W,Located in the yard at the shop,Irving,TX,75038,,,E,,Private,Employee and visitor use only,,,,,,2,,,Non-Networked,,GPS,32.86954498,-96.97775,8/4/2021,49395,2022-05-17 12:36:06 UTC,P,,,8/31/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Oncor Electric,3600 Franklin Ave,,Waco,TX,76704,,,E,,Private,Employee and visitor use only,,,,,,1,,,Non-Networked,,GPS,31.53120422,-97.15894,7/12/2022,49396,2022-07-12 20:31:42 UTC,P,,,8/31/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Oncor Electric,2233-B Mountain Creek Pkwy,,Dallas,TX,75211,,,E,,Private,Employee and visitor use only,,,,,,1,,,Non-Networked,,GPS,32.72068405,-96.93279,8/4/2021,49593,2022-05-17 12:36:06 UTC,P,,,10/15/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Oncor Electric,308 E 6th St,,Fort Worth,TX,76102,,,E,,Private,Employee and visitor use only,,,,,,2,,,Non-Networked,,GPS,32.7542038,-97.3284,8/4/2021,49594,2022-05-17 12:36:06 UTC,P,,,10/15/2012,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,
ELEC,Nissan of Burleson,300 N Burleson Blvd,,Burleson,TX,76028,,817-484-3500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.54779,-97.315322,6/9/2020,49727,2021-03-11 23:22:17 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Nissan of Burleson,300 N Burleson Blvd,,Burleson,TX,76028,,817-484-3500,E,,Private,,,,,,,1,,,Non-Networked,,200-9,32.54779,-97.315322,6/9/2020,49728,2021-03-11 23:22:17 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,Fred Haas Nissan,24202 Tomball Pkwy,,Tomball,TX,77375,,281-297-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,30.033375,-95.602006,6/9/2020,49740,2021-03-11 23:22:17 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Fred Haas Nissan,24202 Tomball Pkwy,,Tomball,TX,77375,,281-297-7000,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.033375,-95.602006,6/9/2020,49741,2021-03-11 23:22:17 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,
ELEC,City of Houston Fleet - Tranquility Park Garage,501 Rusk St,,Houston,TX,77002,,,T,12/22/2022,TEMPORARILY UNAVAILABLE (Private - Government only),,,,,,28,28,,,Non-Networked,,200-8,29.761074,-95.368057,6/14/2022,50086,2022-06-14 16:24:51 UTC,LG,,,,,,,,J1772 NEMA520,US,,,,TEMPORAIREMENT SUSPENDU (Privé - Réservé au gouvernement),,private,GOVERNMENT,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
ELEC,PIE AE ERCOT 3,7620 Metro Center Dr,,Austin,TX,78744,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.216443,-97.69223,10/29/2022,52837,2022-10-29 01:03:23 UTC,,,,10/2/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Tommie Vaughn Ford,1145 N Shepherd Dr,Located at 12th & N Shepherd Dr,Houston,TX,77008,,713-869-4661,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,29.791864,-95.410813,6/7/2021,52852,2022-02-10 19:42:29 UTC,P,,,8/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,David McDavid Ford,300 W Loop 820 S,,Fort Worth,TX,76108,,682-200-1952,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,32.757071,-97.481258,6/14/2022,53989,2022-06-14 16:24:51 UTC,P,,,4/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE
ELEC,Mac Haik Ford,10333 Katy Fwy,,Houston,TX,77024,,713-932-5000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,29.782912,-95.552599,6/14/2022,53990,2022-06-14 16:24:51 UTC,P,,,4/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE
ELEC,Westway Ford,801 W Airport Fwy,,Irving,TX,75062,,972-584-9033,E,,Public - Call ahead,Dealership business hours; see service department for assistance,,,,,,2,,,Non-Networked,,200-9,32.839105,-96.955357,6/7/2021,53991,2022-02-10 19:42:29 UTC,P,,,11/1/2013,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Rockwall Ford,990 E I-30,,Rockwall,TX,75087,,972-290-2200,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,32.907799,-96.453575,6/7/2021,53992,2022-02-10 19:42:29 UTC,P,,,7/1/2015,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,PIE AE PUBHILL.CGAL1,12901 Hill Country Blvd,,Bee Cave,TX,78738,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.309283,-97.94238,10/29/2022,56636,2022-10-29 01:01:02 UTC,,,,10/2/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BMW OF DALLAS STATION 1CT4013,6200 Lemmon Ave,,Dallas,TX,75209,,888-758-4389,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.834169,-96.829381,10/29/2022,60219,2022-10-29 00:53:10 UTC,,,,10/2/2015,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,Basin RV Resort,98 Highway 71 W,,Bastrop,TX,78602,,512-321-7500,E,,Public,"9am-7pm M-F, 10am-7pm Sat-Sun; Drivers must bring their own J1772 cordset for Level 1 charging",Cash Checks D M V,,,,10,10,,,Non-Networked,,200-9,30.103666,-97.320982,5/6/2021,60867,2022-02-10 21:00:18 UTC,P,,,8/1/2013,,,,,J1772 NEMA520,US,,,,Public,,public,,,CAMPGROUND,,,,,,,$10 per session,,,,,,,,,,FALSE
ELEC,Loving Nissan,1433 S Medford Dr,,Lufkin,TX,75901,,936-634-4488,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.324927,-94.691409,6/9/2020,61259,2021-03-11 23:22:17 UTC,P,,,2/1/2014,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
ELEC,Brown Nissan,2300 Veterans Blvd,,Del Rio,TX,78840,,830-775-8259,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.391332,-100.905958,6/9/2020,61261,2021-03-11 23:22:17 UTC,P,,,2/1/2014,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE
